Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
CerebroInsight,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/CerebroInsight.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroStudio,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/CerebroStudio.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroXCore,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/CerebroXCore.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CognitivePipeline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/CognitivePipeline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
EnterpriseBrain,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/EnterpriseBrain.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
HiveShield,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/HiveShield.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
KnowledgeGalaxy,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/KnowledgeGalaxy.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
LivingDigitalTwin,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/LivingDigitalTwin.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
NeuralFabric,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/NeuralFabric.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ReasoningEngine,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/ReasoningEngine.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
SemanticMemory,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/branding/SemanticMemory.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
BotAvatar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/chat/BotAvatar.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Message,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/chat/Message.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
MessageDots,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/chat/MessageDots.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Send,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/chat/Send.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
UserAvatar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/chat/UserAvatar.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Cloud,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/cloud/Cloud.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CloudCompute,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/cloud/CloudCompute.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ThumbsDown,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/communication/ThumbsDown.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ThumbsUp,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/communication/ThumbsUp.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Home,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/dashboard/Home.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Database,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/database/Database.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Api,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/developer/Api.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Terminal,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/developer/Terminal.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Building,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/enterprise/Building.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Users,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/enterprise/Users.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Attachment,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/files/Attachment.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Document,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/files/Document.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
FileCode,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/files/FileCode.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
FileJson,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/files/FileJson.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Server,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/infrastructure/Server.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/navigation/Menu.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Search,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/navigation/Search.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Settings,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/navigation/Settings.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
SidebarLeft,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/navigation/SidebarLeft.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
User,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/navigation/User.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Lock,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/security/Lock.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Shield,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/security/Shield.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AlertCircle,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/status/AlertCircle.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CheckCircle,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/status/CheckCircle.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Loader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/status/Loader.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
StatusOffline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/status/StatusOffline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
StatusOnline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/status/StatusOnline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Pipeline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/workflow/Pipeline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Workflow,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/workflow/Workflow.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
WorkflowNodes,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/components/ui/icons/workflow/WorkflowNodes.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,32,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,33,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,50,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,51,Table,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,52,TableHeader,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,53,TableRow,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,54,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,55,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,56,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,57,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,60,TableBody,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,66,TableRow,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,67,TableCell,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,78,TableCell,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,84,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,87,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,88,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,102,Link,[Icon/Image],/app/ai/studio,Valid,Low,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,103,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,111,Link,[Icon/Image],/app/ai/prompts,Valid,Low,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,112,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,126,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,128,Card,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,42,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,108,ChevronRightIcon,[ChevronRightIcon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/ai/page.tsx,117,ChevronRightIcon,[ChevronRightIcon],,Missing,High,Unknown
RightPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/RightPanel.tsx,15,Card,[Empty],,Missing,High,Unknown
RightPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/RightPanel.tsx,22,Button,[Empty],,Missing,High,Unknown
RightPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/RightPanel.tsx,33,Card,[Icon/Image],,Missing,High,Unknown
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,46,Link,{dynamic},/app,Valid,Low,OK
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,52,button,{dynamic},Handler: {toggleCollapse},Action,Medium,Action
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,63,button,{dynamic},Handler: {() => setWorkspaceOpen(!workspaceOpen)},Action,Medium,Action
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,88,button,[Empty],,Missing,High,Unknown
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,89,button,[Empty],,Missing,High,Unknown
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,90,button,[Empty],,Missing,High,Unknown
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,104,Link,{dynamic} {dynamic},[Dynamic: fav.href],Valid,Low,Unknown
Sidebar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Sidebar.tsx,137,Link,{dynamic} {dynamic},[Dynamic: item.href],Valid,Low,Unknown
Topbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,29,button,[Icon/Image],,Missing,High,Unknown
Topbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,40,button,[Icon/Image],Handler: {() => setCmdOpen(true)},Action,Medium,Action
Topbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,57,button,[Icon/Image],Handler: {() => setAssistantOpen(true)},Action,Medium,Action
Topbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,67,button,[Icon/Image],,Missing,High,Unknown
Topbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,72,button,[Icon/Image],,Missing,High,Unknown
Topbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/components/Topbar.tsx,78,CommandPalette,[CommandPalette],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,33,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,34,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,53,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,54,Button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,57,Card,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,58,Table,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,59,TableHeader,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,60,TableRow,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,61,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,62,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,63,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,64,TableHead,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,67,TableBody,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,74,TableRow,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,75,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,81,Link,{dynamic},[Dynamic: `/app/talent/candidates/${candidate.name.toLowerCase().replace(' '  '-')}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,88,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,91,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,100,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,122,Card,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,137,Button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,145,Link,[Icon/Image],/app/talent/builder,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,146,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,156,Link,[Icon/Image],/app/talent/questions,Valid,Low,Broken (404)
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,157,Card,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/page.tsx,43,StatCard,[StatCard],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,34,Link,[Empty],/archive,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,50,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,54,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,103,Link,{dynamic},[Dynamic: `/archive/documents/${doc.id}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,121,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,124,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,127,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,140,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,142,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,143,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,144,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/documents/page.tsx,147,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,67,Link,[Empty],/archive,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,83,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,87,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,101,button,{dynamic},Handler: {() => setActiveCategory(cat)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,116,button,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,139,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,157,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,160,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/prompts/page.tsx,163,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,51,Link,[Empty],/archive,Valid,Low,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,81,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,84,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,119,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,130,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,131,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,132,button,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,149,button,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,160,Link,{dynamic},[Dynamic: `/archive/documents/${res.id}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/archive/search/page.tsx,191,Link,[Icon/Image],[Dynamic: `/archive/documents/${res.id}`],Valid,Low,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/admin/page.tsx,17,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/admin/page.tsx,22,WorkspaceCard,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/studio/admin/page.tsx,10,MetricCard,[MetricCard],,Missing,High,Unknown
