Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,163,TableBody,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,164,TableRow,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,165,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,166,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,167,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,168,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,170,TableRow,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,171,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,172,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,173,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,174,TableCell,[Empty],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/playground/design-system/page.tsx,103,DropdownMenuSeparator,[DropdownMenuSeparator],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/prompts/[id]/page.tsx,51,div,{dynamic},Handler: {() => setActiveTab(tab as any)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/ai-tools-directory/page.tsx,100,TrackedLink,[Icon/Image],/resources/blog,Valid,Medium,OK
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/ai-tools-directory/page.tsx,134,TrackedButton,{dynamic},Handler: {() => setSelectedCat(cat)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/ai-tools-directory/page.tsx,200,TrackedLink,[Icon/Image],[Dynamic: tool.link],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/blog/page.tsx,122,TrackedLink,[Icon/Image],[Dynamic: featuredArticle.slug],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/blog/page.tsx,160,TrackedButton,{dynamic},Handler: {() => setActiveCategory(cat)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/blog/page.tsx,184,TrackedLink,[Icon/Image],[Dynamic: article.slug],Valid,Medium,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/blog/page.tsx,234,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/templates/page.tsx,228,TrackedButton,[Icon/Image],Handler: {() => setActiveTemplate(tmpl)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/templates/page.tsx,213,Icon,[Icon],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/whitepapers/page.tsx,72,TrackedButton,[Icon/Image],Handler: {onClose},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/whitepapers/page.tsx,98,TrackedButton,[Icon/Image],,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/whitepapers/page.tsx,110,TrackedButton,[Empty],Handler: {onClose},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/resources/whitepapers/page.tsx,188,TrackedButton,[Icon/Image],Handler: {() => setSelectedPaper(paper)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/reviews/[workflowId]/page.tsx,21,Button,[Icon/Image],Handler: {() => setSelectedReviewId(null)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/ai-readiness/page.tsx,448,TrackedButton,[Icon/Image],Handler: {() => handleSelectOption(currentQuestion.id  opt.score)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/ai-readiness/page.tsx,489,TrackedButton,[Icon/Image],Handler: {handleBack},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/ai-readiness/page.tsx,611,TrackedButton,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/ai-readiness/page.tsx,658,TrackedButton,{dynamic},Handler: {handleDownloadReport},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/ai-readiness/page.tsx,865,TrackedButton,[Icon/Image],Handler: {() => {                      setCurrentIdx(0);                      setAnswers({});                      setShowResult(false);                    }},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,197,TrackedButton,{dynamic},Handler: {() => setIndustry(ind)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,246,TrackedButton,{dynamic},Handler: {() => setTeamSize(size)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,307,TrackedButton,{dynamic},Handler: {() => toggleGoal(goal)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,363,TrackedButton,[Empty],Handler: {() => setMaturity(item.title)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,413,TrackedButton,{dynamic},Handler: {() => setBudget(range)},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,456,TrackedButton,[Icon/Image],Handler: {prevStep},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,495,TrackedButton,{dynamic},Handler: {nextStep},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,599,TrackedButton,{dynamic},,Missing,High,Unknown
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,632,TrackedButton,{dynamic},Handler: {handleDownloadReport},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,733,TrackedButton,{dynamic},Handler: {handleBookMeeting},Action,Medium,Action
page,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/tools/solution-finder/page.tsx,779,TrackedButton,[Empty],Handler: {() => {                    setStep(1);                    setIndustry("");                    setTeamSize("");                    setGoals([]);                    setMaturity("");                    setBudget("");                    setShowReport(false);                    setBookedMeeting(false);                  }},Action,Medium,Action
Copy,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/actions/Copy.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Refresh,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/actions/Refresh.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Sparkles,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/actions/Sparkles.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Zap,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/actions/Zap.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Robot,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/agents/Robot.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AiBrain,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/ai/AiBrain.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ChartBar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/analytics/ChartBar.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ChartPie,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/analytics/ChartPie.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AgentSwarm,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/AgentSwarm.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AiOperatingSystem,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/AiOperatingSystem.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroArchive,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/CerebroArchive.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroFlow,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/CerebroFlow.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroInsight,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/CerebroInsight.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroStudio,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/CerebroStudio.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CerebroXCore,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/CerebroXCore.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CognitivePipeline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/CognitivePipeline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
EnterpriseBrain,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/EnterpriseBrain.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
HiveShield,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/HiveShield.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
KnowledgeGalaxy,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/KnowledgeGalaxy.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
LivingDigitalTwin,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/LivingDigitalTwin.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
NeuralFabric,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/NeuralFabric.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ReasoningEngine,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/ReasoningEngine.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
SemanticMemory,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/branding/SemanticMemory.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
BotAvatar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/chat/BotAvatar.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Message,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/chat/Message.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
MessageDots,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/chat/MessageDots.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Send,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/chat/Send.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
UserAvatar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/chat/UserAvatar.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Cloud,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/cloud/Cloud.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CloudCompute,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/cloud/CloudCompute.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ThumbsDown,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/communication/ThumbsDown.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
ThumbsUp,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/communication/ThumbsUp.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Home,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/dashboard/Home.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Database,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/database/Database.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Api,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/developer/Api.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Terminal,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/developer/Terminal.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Building,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/enterprise/Building.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Users,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/enterprise/Users.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Attachment,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/files/Attachment.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Document,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/files/Document.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
FileCode,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/files/FileCode.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
FileJson,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/files/FileJson.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Server,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/infrastructure/Server.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/navigation/Menu.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Search,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/navigation/Search.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Settings,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/navigation/Settings.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
SidebarLeft,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/navigation/SidebarLeft.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
User,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/navigation/User.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Lock,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/security/Lock.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Shield,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/security/Shield.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
AlertCircle,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/status/AlertCircle.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
CheckCircle,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/status/CheckCircle.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Loader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/status/Loader.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
StatusOffline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/status/StatusOffline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
StatusOnline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/status/StatusOnline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Pipeline,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/workflow/Pipeline.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
Workflow,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/workflow/Workflow.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
WorkflowNodes,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/cerebro/icons/workflow/WorkflowNodes.tsx,6,BaseIcon,[Icon/Image],,Missing,High,Unknown
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/InspectorPanel.tsx,45,TrackedButton,[Icon/Image],Handler: {() => setSelectedNode(null)},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/InspectorPanel.tsx,96,TrackedButton,[Icon/Image],,Missing,High,Unknown
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/InspectorPanel.tsx,136,TrackedButton,[Icon/Image],Handler: {() => fitView({ padding: 0.2  duration: 800 })},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/InspectorPanel.tsx,139,TrackedButton,[Icon/Image],Handler: {() => zoomIn({ duration: 400 })},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/InspectorPanel.tsx,142,TrackedButton,[Icon/Image],Handler: {() => zoomOut({ duration: 400 })},Action,Medium,Action
InspectorPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/InspectorPanel.tsx,146,TrackedButton,[Icon/Image],,Missing,High,Unknown
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/OrgNavRail.tsx,34,div,[Empty],Handler: {() => { analytics.track({ eventName: 'click'  category: 'org-chart'  label: 'Monogram - CEO' }); handleNavClick('ceo'); }},Action,Medium,Action
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/OrgNavRail.tsx,40,TrackedButton,{dynamic} {dynamic},Handler: {() => handleNavClick(item.id)},Action,Medium,Action
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/OrgNavRail.tsx,64,TrackedButton,[Icon/Image],,Missing,High,Unknown
OrgNavRail,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/company/leadership/org-chart/OrgNavRail.tsx,67,TrackedButton,[Icon/Image],,Missing,High,Unknown
