File,Line,Element,Violation,Severity
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,84,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,112,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,124,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,133,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,136,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,139,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,142,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,223,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,238,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/builder/page.tsx,266,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/page.tsx,31,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/page.tsx,32,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/page.tsx,47,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/page.tsx,48,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/page.tsx,49,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/page.tsx,77,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/page.tsx,112,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/hiveforge/catalog/[category]/page.tsx,40,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/platform/hiveforge/catalog/[category]/page.tsx,72,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,62,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,65,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,68,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,72,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,75,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,93,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,102,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,111,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,128,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,131,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,156,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,157,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,158,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,160,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/assessments/[id]/page.tsx,198,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/[id]/page.tsx,22,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/[id]/page.tsx,41,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/[id]/page.tsx,42,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/app/(platform)/app/talent/candidates/[id]/page.tsx,149,Button,"Interaction element is not using a Tracked wrapper",Medium
